wsid,wsnm,elvt,lat,lon,inme,city,prov,mdct,date,yr,mo,da,hr,prcp,stp,smax,smin,gbrd,temp,dewp,tmax,dmax,tmin,dmin,hmdy,hmax,hmin,wdsp,wdct,gust
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 20:00,26/10/2006,2006,10,26,20,,1008.2,1008.3,1007.9,942.254,24.9,20,26.5,20.1,24.9,19.6,74,74,67,4,58,8.5
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 21:00,26/10/2006,2006,10,26,21,,1008.3,1008.3,1008.2,149.718,23.4,20.1,24.9,20.2,23.4,19.9,82,82,74,2.9,44,7.5
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 22:00,26/10/2006,2006,10,26,22,,1008.4,1008.5,1008.3,0,22.9,20.3,23.4,20.4,22.9,20.1,86,86,82,3.5,45,6
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 23:00,26/10/2006,2006,10,26,23,,1008.7,1008.7,1008.4,,22.8,20.4,23,20.5,22.8,20.3,86,86,85,3.5,41,7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 0:00,27/10/2006,2006,10,27,0,,1009.2,1009.2,1008.7,,22.4,20.3,22.9,20.5,22.4,20.2,88,88,86,3.5,28,6.4
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 1:00,27/10/2006,2006,10,27,1,,1009.3,1009.3,1009.2,,21.5,20.2,22.4,20.3,21.5,20.1,92,92,88,2.5,12,5.8
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 2:00,27/10/2006,2006,10,27,2,,1008.5,1009.3,1008.5,,21.3,19.9,21.6,20.2,21.2,19.9,92,93,91,3.3,18,6
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 3:00,27/10/2006,2006,10,27,3,,1008.2,1008.5,1008.1,,20.7,19.7,21.4,19.9,20.7,19.7,94,94,91,2.5,15,5.6
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 4:00,27/10/2006,2006,10,27,4,,1007.1,1008.2,1007.1,,20.6,19.9,20.7,19.9,20.4,19.6,96,96,94,2.4,15,4.3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 5:00,27/10/2006,2006,10,27,5,,1006.4,1007.1,1006.4,,20.4,19.7,20.7,20,20.3,19.7,96,96,96,1.3,349,4.3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 6:00,27/10/2006,2006,10,27,6,,1006.1,1006.4,1006.1,,20.9,20.2,20.9,20.2,20.2,19.6,96,97,96,2.4,7,4.1
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 7:00,27/10/2006,2006,10,27,7,,1006.3,1006.3,1006.1,,21.3,20.2,21.3,20.5,20.9,20.2,94,96,93,3,9,6.3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 8:00,27/10/2006,2006,10,27,8,,1006.6,1006.7,1006.3,,21.3,20.2,21.5,20.3,21.3,20.2,93,94,92,2.4,14,6.3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 9:00,27/10/2006,2006,10,27,9,,1006.6,1006.6,1006.4,185.801,21.8,20.5,21.8,20.6,21.1,20.1,93,95,93,2.7,360,4.8
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 10:00,27/10/2006,2006,10,27,10,,1006.8,1006.8,1006.6,967.958,23.5,20.8,23.5,20.9,21.7,20.3,85,93,84,3.9,4,6.3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 11:00,27/10/2006,2006,10,27,11,,1007,1007,1006.6,1870.202,25.3,20.5,25.5,20.9,23.4,20.2,75,85,74,3.5,9,6.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 12:00,27/10/2006,2006,10,27,12,,1006.9,1007.1,1006.9,2629.841,27.3,20,27.7,21.4,25.3,19.9,64,76,64,3.8,343,6.1
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 13:00,27/10/2006,2006,10,27,13,,1006.2,1006.9,1006.2,3223.37,29.1,19.6,29.5,21.4,27.2,19.6,57,66,56,4.4,10,7.5
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 14:00,27/10/2006,2006,10,27,14,,1005.4,1006.2,1005.4,3566.139,31.1,20.3,31.1,21,29.1,19.4,53,59,51,4.2,356,7.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 15:00,27/10/2006,2006,10,27,15,,1004.6,1005.4,1004.6,3667.78,31.6,19.6,32.2,21.2,30.7,19.3,49,55,48,3.1,7,7.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 16:00,27/10/2006,2006,10,27,16,,1003.3,1004.6,1003.3,3060.012,31.2,22,33.1,22.2,31.2,19.1,58,59,45,3.4,47,8
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 17:00,27/10/2006,2006,10,27,17,,1002.6,1003.3,1002.5,2158.904,29.6,22.8,31.2,23.2,29.3,21.7,67,67,58,5.8,66,8.6
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 18:00,27/10/2006,2006,10,27,18,,1002,1002.5,1002,2556.565,29.3,22.6,30.2,23.1,29.2,22.1,67,67,63,5.1,53,8.5
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 19:00,27/10/2006,2006,10,27,19,,1001.6,1002,1001.6,1695.98,28.3,22.7,29.6,23.2,28.3,22.3,71,72,66,6,53,10
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 20:00,27/10/2006,2006,10,27,20,,1001.7,1001.7,1001.6,905.734,27.1,22.6,28.7,23.2,27.1,22.5,76,77,70,4.7,47,9.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 21:00,27/10/2006,2006,10,27,21,,1001.9,1001.9,1001.5,109.589,25.8,22.5,27.1,22.6,25.7,22.4,82,82,76,5.1,50,9.9
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 22:00,27/10/2006,2006,10,27,22,,1002.6,1002.6,1001.9,0,25.6,22.1,25.8,22.5,25.5,22.1,81,82,81,4,45,9.2
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,27/10/2006 23:00,27/10/2006,2006,10,27,23,,1003.8,1003.8,1002.6,,25.2,21.9,25.7,22.1,25.2,21.9,82,82,80,1,321,7.2
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 0:00,28/10/2006,2006,10,28,0,,1004.6,1004.6,1003.8,,24.9,22.1,25.3,22.2,24.8,21.8,85,85,81,0.7,312,2.8
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 1:00,28/10/2006,2006,10,28,1,,1004.7,1005,1004.3,,24.4,22.4,24.9,22.5,24.2,22,89,90,84,1.2,215,2.1
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 2:00,28/10/2006,2006,10,28,2,,1004.4,1004.7,1004.2,,23.7,22.4,24.4,22.4,23.7,22.4,92,92,89,1.9,222,3.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 3:00,28/10/2006,2006,10,28,3,,1004.2,1004.4,1004.1,,23.5,22.1,23.7,22.4,23.4,22.1,92,93,92,3.3,193,4.9
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 4:00,28/10/2006,2006,10,28,4,,1004,1004.3,1003.9,,22.9,21.7,23.5,22.1,22.9,21.7,93,93,91,2.4,190,7.2
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 5:00,28/10/2006,2006,10,28,5,,1003.7,1004.1,1003.6,,22,20.5,22.9,21.7,22,20.5,91,93,91,3.2,185,6
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 6:00,28/10/2006,2006,10,28,6,,1003.8,1003.9,1003.6,,21.7,20.4,22,20.6,21.7,20.4,92,92,91,3.4,207,5.9
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 7:00,28/10/2006,2006,10,28,7,,1004.4,1004.4,1003.7,,21.7,20.4,21.8,20.5,21.7,20.2,92,93,91,3.4,192,7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 8:00,28/10/2006,2006,10,28,8,,1004.6,1004.7,1004.4,,21.6,19.8,21.8,20.4,21.6,19.8,90,92,90,3.5,185,7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 9:00,28/10/2006,2006,10,28,9,,1005.5,1005.5,1004.5,20.204,21.5,19.7,21.6,19.8,21.4,19.6,89,90,89,3.7,197,8
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 10:00,28/10/2006,2006,10,28,10,0.4,1005.5,1006,1005.4,159.932,21.4,19.9,21.6,20,21.3,19.4,91,92,87,2.6,127,5.9
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 11:00,28/10/2006,2006,10,28,11,,1006.6,1006.6,1005.5,422.989,21.9,20.2,22,20.4,21.4,19.8,90,92,89,2.5,195,5.4
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 12:00,28/10/2006,2006,10,28,12,,1006.8,1006.8,1006.2,559.555,22.7,20.4,22.8,20.6,21.9,20,87,90,86,2.3,204,5.5
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 13:00,28/10/2006,2006,10,28,13,,1006,1006.8,1006,961.989,24,20.6,24.1,21.1,22.7,20.3,81,87,81,3.5,152,5.8
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 14:00,28/10/2006,2006,10,28,14,,1005.8,1006.1,1005.8,968.317,24.4,20,24.8,20.7,23.7,19.9,76,82,75,3,168,6.5
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 15:00,28/10/2006,2006,10,28,15,,1004.9,1005.8,1004.9,1070.499,24.7,20.1,24.8,20.7,24.3,19.9,76,79,75,3.9,140,6.5
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 16:00,28/10/2006,2006,10,28,16,,1004.4,1005,1004.4,630.041,24.2,20.3,25,20.8,24.2,20.1,79,80,75,3.2,140,5.9
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 17:00,28/10/2006,2006,10,28,17,,1004.2,1004.4,1004.1,870.628,24.1,20.3,24.6,20.8,24.1,20.3,79,80,77,4.7,134,7.3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 18:00,28/10/2006,2006,10,28,18,,1004.4,1004.4,1004.1,414.766,23.5,20.2,24.1,20.4,23.5,19.7,82,82,78,4.4,141,7.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 19:00,28/10/2006,2006,10,28,19,,1004.5,1004.5,1004.3,343.037,23.5,19.3,23.7,20.2,23.4,19.2,77,82,77,4.8,141,8.4
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 20:00,28/10/2006,2006,10,28,20,,1005.2,1005.2,1004.5,126.037,23.5,18.9,23.5,19.3,23.3,18.9,76,78,76,4.4,133,7.8
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 21:00,28/10/2006,2006,10,28,21,,1005.4,1005.4,1005,43.304,23.3,19,23.5,19.1,23.3,18.9,76,77,76,4.5,139,8.4
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 22:00,28/10/2006,2006,10,28,22,,1006.7,1006.7,1005.4,0,22.8,19.5,23.4,19.6,22.7,19,82,82,76,3.7,134,8.4
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,28/10/2006 23:00,28/10/2006,2006,10,28,23,,1007.3,1007.3,1006.7,,23.3,19,23.3,19.5,22.8,18.9,77,82,76,3.2,134,7.9
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,29/10/2006 0:00,29/10/2006,2006,10,29,0,,1007.8,1007.8,1007.3,,23.1,19,23.3,19.3,23,18.9,78,79,77,3.2,147,5.3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,29/10/2006 1:00,29/10/2006,2006,10,29,1,,1008.2,1008.3,1007.8,,22.9,18.9,23.2,19,22.9,18.9,78,79,77,2.9,151,5.3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,29/10/2006 2:00,29/10/2006,2006,10,29,2,,1007.6,1008.2,1007.6,,22.7,19.1,23,19.1,22.7,18.9,80,80,78,1.9,174,5
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,29/10/2006 3:00,29/10/2006,2006,10,29,3,,1006.9,1007.6,1006.9,,21.5,19,22.7,19.2,21.5,19,86,86,80,1.5,211,3.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,29/10/2006 4:00,29/10/2006,2006,10,29,4,,1006.4,1006.9,1006.4,,20.6,19,21.5,19.2,20.6,18.9,91,91,86,1.1,216,2.4
